Time,Label,Data
4.333566,"/arm/lift_output",0.000000
4.333628,"/arm/lift_enc",0.000000
4.353556,"/arm/lift_output",0.000000
4.353619,"/arm/lift_enc",0.000000
4.373501,"/arm/lift_output",0.000000
4.373566,"/arm/lift_enc",0.000000
4.393648,"/arm/lift_output",0.000000
4.393714,"/arm/lift_enc",0.000000
4.413506,"/arm/lift_output",0.000000
4.413568,"/arm/lift_enc",0.000000
4.433556,"/arm/lift_output",0.000000
4.433616,"/arm/lift_enc",0.000000
4.453524,"/arm/lift_output",0.000000
4.453587,"/arm/lift_enc",0.000000
4.473732,"/arm/lift_output",0.000000
4.473794,"/arm/lift_enc",0.000000
4.493513,"/arm/lift_output",0.000000
4.493634,"/arm/lift_enc",0.000000
4.513690,"/arm/lift_output",0.000000
4.513753,"/arm/lift_enc",0.000000
4.533644,"/arm/lift_output",0.000000
4.533707,"/arm/lift_enc",0.000000
4.553730,"/arm/lift_output",0.000000
4.553795,"/arm/lift_enc",0.000000
4.573834,"/arm/lift_output",0.000000
4.573896,"/arm/lift_enc",0.000000
4.593544,"/arm/lift_output",0.000000
4.593606,"/arm/lift_enc",0.000000
4.613735,"/arm/lift_output",0.000000
4.613798,"/arm/lift_enc",0.000000
4.633781,"/arm/lift_output",0.000000
4.633846,"/arm/lift_enc",0.000000
4.653745,"/arm/lift_output",0.000000
4.653809,"/arm/lift_enc",0.000000
4.673749,"/arm/lift_output",0.000000
4.673821,"/arm/lift_enc",0.000000
4.693702,"/arm/lift_output",0.000000
4.693766,"/arm/lift_enc",0.000000
4.714003,"/arm/lift_output",0.000000
4.714074,"/arm/lift_enc",0.000000
4.733761,"/arm/lift_output",0.000000
4.733830,"/arm/lift_enc",0.000000
4.754006,"/arm/lift_output",0.000000
4.754116,"/arm/lift_enc",0.000000
4.773569,"/arm/lift_output",0.000000
4.773633,"/arm/lift_enc",0.000000
4.793536,"/arm/lift_output",0.000000
4.793599,"/arm/lift_enc",0.000000
4.813687,"/arm/lift_output",0.000000
4.813749,"/arm/lift_enc",0.000000
4.833738,"/arm/lift_output",0.000000
4.833814,"/arm/lift_enc",0.000000
4.853836,"/arm/lift_output",0.000000
4.853902,"/arm/lift_enc",0.000000
4.873568,"/arm/lift_output",0.000000
4.873693,"/arm/lift_enc",0.000000
4.893583,"/arm/lift_output",0.000000
4.893646,"/arm/lift_enc",0.000000
4.913910,"/arm/lift_output",0.000000
4.913985,"/arm/lift_enc",0.000000
4.933545,"/arm/lift_output",0.000000
4.933608,"/arm/lift_enc",0.000000
4.953573,"/arm/lift_output",0.000000
4.953637,"/arm/lift_enc",0.000000
4.973508,"/arm/lift_output",0.000000
4.973577,"/arm/lift_enc",0.000000
4.993562,"/arm/lift_output",0.000000
4.993626,"/arm/lift_enc",0.000000
5.013576,"/arm/lift_output",0.000000
5.013639,"/arm/lift_enc",0.000000
5.033662,"/arm/lift_output",0.000000
5.033769,"/arm/lift_enc",0.000000
5.053582,"/arm/lift_output",0.000000
5.053692,"/arm/lift_enc",0.000000
5.073544,"/arm/lift_output",0.000000
5.073609,"/arm/lift_enc",0.000000
5.093555,"/arm/lift_output",0.000000
5.093618,"/arm/lift_enc",0.000000
5.113614,"/arm/lift_output",0.000000
5.113686,"/arm/lift_enc",0.000000
5.133838,"/arm/lift_output",0.000000
5.133909,"/arm/lift_enc",0.000000
5.153698,"/arm/lift_output",0.000000
5.153820,"/arm/lift_enc",0.000000
5.173539,"/arm/lift_output",0.000000
5.173601,"/arm/lift_enc",0.000000
5.193549,"/arm/lift_output",0.000000
5.193615,"/arm/lift_enc",0.000000
5.213630,"/arm/lift_output",0.000000
5.213751,"/arm/lift_enc",0.000000
5.233793,"/arm/lift_output",0.000000
5.233871,"/arm/lift_enc",0.000000
5.253595,"/arm/lift_output",0.000000
5.253663,"/arm/lift_enc",0.000000
5.273553,"/arm/lift_output",0.000000
5.273614,"/arm/lift_enc",0.000000
5.293634,"/arm/lift_output",0.000000
5.293704,"/arm/lift_enc",0.000000
5.313742,"/arm/lift_output",0.000000
5.313817,"/arm/lift_enc",0.000000
5.333661,"/arm/lift_output",0.000000
5.333725,"/arm/lift_enc",0.000000
5.353646,"/arm/lift_output",0.000000
5.353757,"/arm/lift_enc",0.000000
5.373819,"/arm/lift_output",0.000000
5.373883,"/arm/lift_enc",0.000000
5.393669,"/arm/lift_output",0.000000
5.393790,"/arm/lift_enc",0.000000
5.413827,"/arm/lift_output",0.000000
5.413894,"/arm/lift_enc",0.000000
5.433809,"/arm/lift_output",0.000000
5.433869,"/arm/lift_enc",0.000000
5.453733,"/arm/lift_output",0.000000
5.453804,"/arm/lift_enc",0.000000
5.473736,"/arm/lift_output",0.000000
5.473837,"/arm/lift_enc",0.000000
5.493636,"/arm/lift_output",0.000000
5.493704,"/arm/lift_enc",0.000000
5.513674,"/arm/lift_output",0.000000
5.513751,"/arm/lift_enc",0.000000
5.533588,"/arm/lift_output",0.000000
5.533651,"/arm/lift_enc",0.000000
5.553837,"/arm/lift_output",0.000000
5.553903,"/arm/lift_enc",0.000000
5.573636,"/arm/lift_output",0.000000
5.573698,"/arm/lift_enc",0.000000
5.593819,"/arm/lift_output",0.000000
5.593885,"/arm/lift_enc",0.000000
5.613667,"/arm/lift_output",0.000000
5.613730,"/arm/lift_enc",0.000000
5.633605,"/arm/lift_output",0.000000
5.633669,"/arm/lift_enc",0.000000
5.653705,"/arm/lift_output",0.000000
5.653769,"/arm/lift_enc",0.000000
5.673607,"/arm/lift_output",0.000000
5.673669,"/arm/lift_enc",0.000000
5.693669,"/arm/lift_output",0.000000
5.693790,"/arm/lift_enc",0.000000
5.713611,"/arm/lift_output",0.000000
5.713676,"/arm/lift_enc",0.000000
5.733667,"/arm/lift_output",0.000000
5.733731,"/arm/lift_enc",0.000000
5.753536,"/arm/lift_output",0.000000
5.753597,"/arm/lift_enc",0.000000
5.773697,"/arm/lift_output",0.000000
5.773783,"/arm/lift_enc",0.000000
5.793825,"/arm/lift_output",0.000000
5.793896,"/arm/lift_enc",0.000000
5.813541,"/arm/lift_output",0.000000
5.813608,"/arm/lift_enc",0.000000
5.833798,"/arm/lift_output",0.000000
5.833869,"/arm/lift_enc",0.000000
5.853849,"/arm/lift_output",0.000000
5.853915,"/arm/lift_enc",0.000000
5.873896,"/arm/lift_output",0.000000
5.873973,"/arm/lift_enc",0.000000
5.893784,"/arm/lift_output",0.000000
5.893851,"/arm/lift_enc",0.000000
5.913702,"/arm/lift_output",0.000000
5.913770,"/arm/lift_enc",0.000000
5.933688,"/arm/lift_output",0.000000
5.933767,"/arm/lift_enc",0.000000
5.953795,"/arm/lift_output",0.000000
5.953863,"/arm/lift_enc",0.000000
5.973819,"/arm/lift_output",0.000000
5.973886,"/arm/lift_enc",0.000000
5.993969,"/arm/lift_output",0.000000
5.994035,"/arm/lift_enc",0.000000
6.013567,"/arm/lift_output",0.000000
6.013640,"/arm/lift_enc",0.000000
6.033609,"/arm/lift_output",0.000000
6.033674,"/arm/lift_enc",0.000000
6.053631,"/arm/lift_output",0.000000
6.053699,"/arm/lift_enc",0.000000
6.073756,"/arm/lift_output",0.000000
6.073825,"/arm/lift_enc",0.000000
6.093786,"/arm/lift_output",0.000000
6.093859,"/arm/lift_enc",0.000000
6.113669,"/arm/lift_output",0.000000
6.113738,"/arm/lift_enc",0.000000
6.133804,"/arm/lift_output",0.000000
6.133871,"/arm/lift_enc",0.000000
6.153854,"/arm/lift_output",0.000000
6.153922,"/arm/lift_enc",0.000000
6.173712,"/arm/lift_output",0.000000
6.173779,"/arm/lift_enc",0.000000
6.193647,"/arm/lift_output",0.000000
6.193862,"/arm/lift_enc",0.000000
6.213785,"/arm/lift_output",0.000000
6.213856,"/arm/lift_enc",0.000000
6.233724,"/arm/lift_output",0.000000
6.233790,"/arm/lift_enc",0.000000
6.253828,"/arm/lift_output",0.000000
6.253915,"/arm/lift_enc",0.000000
6.273582,"/arm/lift_output",0.000000
6.273714,"/arm/lift_enc",0.000000
6.293707,"/arm/lift_output",0.000000
6.293774,"/arm/lift_enc",0.000000
6.313770,"/arm/lift_output",0.000000
6.313842,"/arm/lift_enc",0.000000
6.333644,"/arm/lift_output",0.000000
6.333711,"/arm/lift_enc",0.000000
6.353812,"/arm/lift_output",0.000000
6.353877,"/arm/lift_enc",0.000000
6.373640,"/arm/lift_output",0.000000
6.373766,"/arm/lift_enc",0.000000
6.393770,"/arm/lift_output",0.000000
6.393850,"/arm/lift_enc",0.000000
6.413767,"/arm/lift_output",0.000000
6.413885,"/arm/lift_enc",0.000000
6.433739,"/arm/lift_output",0.000000
6.433848,"/arm/lift_enc",0.000000
6.453741,"/arm/lift_output",0.000000
6.453852,"/arm/lift_enc",0.000000
6.473696,"/arm/lift_output",0.000000
